Clinical Annotation ID	Date (YYYY-MM-DD)	Type	Comment
1448126020	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448522748	2016-12-07	Create	
1448522748	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448522748	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448532363	2017-01-19	Create	
1448532363	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448532363	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1449156167	2017-12-06	Create	
1449156167	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1449156175	2017-12-06	Create	
1449156175	2018-06-18	Update	Reviewed.
1449156175	2021-02-09	Update	updated text
1449156175	2021-03-24	Update	CA score added as part of scoring system release. LOE assigned following curator review.
1449156051	2017-12-06	Create	
1449156051	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1449156051	2021-11-30	Update	Rewrote phenotype description to fit new templates
1451704000	2022-03-03	Create	Created
1448112486	2016-07-06	Create	
1448112486	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448112486	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448112493	2016-07-06	Create	
1448112493	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448112493	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1451704080	2022-03-03	Create	Created
1451704080	2022-06-13	Update	Updated based on VA suballeles. The slow acetylator alleles had been listed as decreased risk but VA weight suggests increased risk relative to *4/*4 so changed this. Also fixed typos.
1447991729	2016-05-26	Create	
1447991729	2016-06-23	Update	Added gene to CA
1447991729	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1447991729	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448426887	2016-11-09	Create	
1448426887	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1451674140	2022-02-08	Create	Created
1451674148	2022-02-08	Create	Created
1451704120	2022-03-03	Create	Created
1450932250	2019-11-25	Create	Created
1450932250	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1448603625	2017-03-07	Create	
1448603625	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1448603625	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
982043234	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
982043234	2021-12-06	Update	Consolidated multiple VAs from same publication. Added efficacy phenotype category and rewrote phenotype descriptions.
1185012209	2014-11-25	Create	
1185012209	2016-12-09	Update	
1185012209	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1185012209	2022-01-10	Update	Added PMID 34350628 to evidence, added statement about conflicting evidence to phenotype descriptions and added phenotype tags.
982029200	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
982029200	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
982042110	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1043873018	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1043880392	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1043880392	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1183615090	2020-07-29	Update	added *62
1183615090	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1183618204	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1183631792	2018-11-05	Update	Updated OMB race to appropriate biogeographical group
1183631792	2021-03-24	Update	CA score added as part of scoring system release. LOE may have automatically changed based on new score but may be subject to further changes upon curator review.
1183693485	2015-09-22	Update	re-wrote the CA to add drugs, and phenotypes, and changed direction of the annotation. Keep it level 3 since the evidence is contradictory.
